"product_code","normalised_impact_score","ranked_impact_score"
470226,0.0156813808214385,2071
543716,0.0156784170374994,2072
512932,0.0156765646725375,2073
331486,0.0156738890342592,2074
425407,0.0156685377577026,2075
71320,0.0156685377577026,2076
363294,0.0156655507000184,2077
592410,0.0156629538169479,2078
199848,0.015654850721207,2079
378789,0.0156391851190068,2080
441355,0.0156389554198842,2081
554035,0.015620834949541,2082
598307,0.0156182585294603,2083
427305,0.0156168319166883,2084
529374,0.0156144616998676,2085
460274,0.0156050863221188,2086
335503,0.0156049348072327,2087
477930,0.0155961306452615,2088
249295,0.0155946901412217,2089
541859,0.0155927636816613,2090
480018,0.0155829173327972,2091
567762,0.0155769202125182,2092
466986,0.0155723365673573,2093
387909,0.0155689384879146,2094
452827,0.0155661403576468,2095
558028,0.0155657932478161,2096
553409,0.0155623888774885,2097
477193,0.0155603856420326,2098
192870,0.0155561609500142,2099
569113,0.015549525367084,2100
508226,0.0155401071203444,2101
203220,0.0155330904221083,2102
357755,0.0155318085253151,2103
540017,0.0155285717140072,2104
595139,0.0155217598864361,2105
264213,0.0155193799749897,2106
562652,0.0155140120588222,2107
239320,0.0155107515460911,2108
150033,0.0154938720908955,2109
583049,0.015491265980152,2110
531933,0.0154887348654011,2111
498123,0.0154849759199175,2112
458310,0.0154758918016653,2113
346351,0.0154733231889181,2114
527191,0.0154705746096728,2115
362860,0.0154667181847112,2116
471441,0.0154667181847112,2117
543502,0.0154657525408212,2118
603583,0.0154637429575909,2119
221314,0.0154583785329346,2120
196663,0.0154562892307001,2121
216477,0.0154554596548129,2122
427327,0.0154508311480769,2123
325598,0.0154488770813934,2124
117572,0.0154470243648279,2125
567941,0.0154432577872546,2126
372352,0.0154390197799721,2127
62024,0.015427238762171,2128
461377,0.0154193823212277,2129
559423,0.0154116764829862,2130
336140,0.0154116764829862,2131
362314,0.0154116764829862,2132
595593,0.0154116764829862,2133
503466,0.0154073954617409,2134
509147,0.015401286588728,2135
473466,0.0154008883094481,2136
466004,0.0153896598022962,2137
554410,0.0153808531300202,2138
269089,0.015377428313024,2139
264942,0.0153769654999164,2140
478618,0.015369294372658,2141
264241,0.0153639394681173,2142
52167,0.0153540183623412,2143
472385,0.01534287435583,2144
442239,0.0153346181005713,2145
171520,0.0153269122623298,2146
573952,0.0153251079463275,2147
617201,0.0153247388207745,2148
485940,0.0153089319730996,2149
551129,0.015306155094454,2150
218206,0.0152993203899167,2151
445155,0.015298355332376,2152
473860,0.015294577960689,2153
445882,0.0152788172029605,2154
606213,0.0152575597181563,2155
543953,0.0152465513778113,2156
579427,0.0152405807525395,2157
307185,0.0152298577173895,2158
219747,0.015224770704418,2159
457361,0.0152131594120982,2160
482349,0.0152088912661048,2161
162880,0.0152038615540325,2162
153919,0.0151989726832909,2163
396642,0.0151915096760864,2164
474693,0.0151893212710781,2165
463542,0.015171300334856,2166
494920,0.0151708690379395,2167
498834,0.0151696473912459,2168
429349,0.0151636448145881,2169
190825,0.0151631010558413,2170
549957,0.0151617574048837,2171
595502,0.015160347604956,2172
452627,0.0151522751852993,2173
570452,0.0151487714135706,2174
352183,0.0151314641832955,2175
609921,0.0151254995193076,2176
458007,0.0151224003685903,2177
480297,0.015121869957817,2178
389353,0.0151152980890826,2179
551992,0.0151100450101867,2180
177888,0.0151077842706456,2181
545111,0.0151054835914484,2182
598013,0.015102342119292,2183
473491,0.0150865424203686,2184
275567,0.0150712394502277,2185
234181,0.0150676658472053,2186
187358,0.0150639505323388,2187
518911,0.0150510827704035,2188
432776,0.0150396704989141,2189
93239,0.0150263845709115,2190
239906,0.0150263845709115,2191
588421,0.0150179628897733,2192
613457,0.0150171227461021,2193
460223,0.0150101807054505,2194
499269,0.015007890559132,2195
579390,0.0150056380833383,2196
345097,0.0149951446861487,2197
333195,0.0149801495414626,2198
316898,0.0149750123159683,2199
375032,0.0149693102088324,2200
402015,0.0149613576087993,2201
252636,0.0149611813242528,2202
541269,0.0149545436831393,2203
358474,0.0149540061740255,2204
501909,0.0149513719862598,2205
509305,0.0149505894406674,2206
255045,0.0149493261884966,2207
392597,0.0149493261884966,2208
497570,0.0149493261884966,2209
425321,0.0149457420776866,2210
303380,0.0149390706243664,2211
580779,0.0149374710527405,2212
572072,0.0149336291105973,2213
485882,0.0149300615928929,2214
187762,0.0149278509015941,2215
449699,0.0149254747844158,2216
607096,0.0149206827766121,2217
457279,0.0149140077632231,2218
602412,0.0149114085717528,2219
487978,0.0149083201207115,2220
579022,0.0149073186675274,2221
491049,0.0149025059055103,2222
492746,0.0149011646994873,2223
468790,0.0148771293670585,2224
313854,0.0148666293878562,2225
412687,0.0148612594657367,2226
427748,0.0148611507284785,2227
234148,0.0148539205721734,2228
478809,0.0148508281754904,2229
434392,0.01484847157467,2230
455976,0.0148392427850467,2231
273305,0.0148337386148742,2232
175875,0.0148318312291709,2233
611808,0.0148297131769869,2234
309240,0.0148266513054548,2235
230947,0.0148239843892521,2236
499232,0.0148208955511384,2237
605166,0.0148182383655379,2238
425271,0.0148129341906036,2239
164566,0.0148086048772407,2240
423181,0.0148020618890381,2241
426055,0.0147960038399803,2242
51103,0.0147952094236668,2243
535251,0.014793154533469,2244
478357,0.0147812002097437,2245
578398,0.0147795365323281,2246
144020,0.0147746594942443,2247
170155,0.0147715781863928,2248
197621,0.0147695232961951,2249
193695,0.0147695232961951,2250
419736,0.0147695232961951,2251
270998,0.0147621844026318,2252
313479,0.0147615282763861,2253
557818,0.0147614612269887,2254
476155,0.0147606045019341,2255
43645,0.0147548202025389,2256
231016,0.0147469041690186,2257
560814,0.0147467727261488,2258
400664,0.0147465892538097,2259
459803,0.014744639860207,2260
358328,0.014742485672848,2261
591389,0.0147376189255739,2262
275780,0.0147374156368556,2263
431028,0.0147374156368556,2264
97479,0.0147322837404333,2265
399849,0.014731749579325,2266
174208,0.0147306600701461,2267
57988,0.014730006177008,2268
356330,0.0147272654735805,2269
592945,0.0147126468710793,2270
605263,0.0147079241571659,2271
606156,0.0147036026744473,2272
490184,0.0147027393647688,2273
448847,0.0146892541478462,2274
525932,0.0146877442200827,2275
592557,0.014686421119081,2276
295851,0.0146840284144347,2277
612101,0.0146796866049876,2278
160877,0.0146753408287991,2279
466711,0.0146732961619357,2280
560627,0.0146707265199938,2281
483005,0.0146651734033416,2282
571427,0.0146629842447502,2283
354626,0.014661422955474,2284
572405,0.0146584091492672,2285
480576,0.014658216743818,2286
377773,0.0146559115785321,2287
132184,0.0146546116732957,2288
343446,0.0146465968290094,2289
412183,0.0146410926588369,2290
424350,0.0146410926588369,2291
584272,0.0146222322155885,2292
548388,0.0146213340992433,2293
548397,0.0146135718079744,2294
598830,0.0146106195712455,2295
511283,0.0146073796165304,2296
16939,0.0146060661213756,2297
324846,0.0146025634676294,2298
605711,0.0145999948548823,2299
223016,0.0145958202812303,2300
341259,0.0145942328316927,2301
568271,0.0145925583066868,2302
350544,0.0145921977461371,2303
535820,0.0145825853684848,2304
189009,0.0145808927240348,2305
457453,0.0145800210154603,2306
248956,0.0145794459529049,2307
585490,0.0145722905316807,2308
425315,0.0145691160642311,2309
494769,0.0145663852101228,2310
388081,0.0145659072232168,2311
565642,0.0145543236152167,2312
230479,0.0145416624879789,2313
204727,0.0145317947153467,2314
271238,0.0145140504608015,2315
502105,0.0145126620214787,2316
511453,0.0145094728043094,2317
452143,0.0144998359459224,2318
612962,0.0144942831544084,2319
503045,0.0144904785477532,2320
614368,0.014482614098776,2321
250983,0.014476347151605,2322
589098,0.0144707551688581,2323
388034,0.0144532628517005,2324
510893,0.0144487809089191,2325
596738,0.0144484467027996,2326
238612,0.0144484467027996,2327
204252,0.0144432400553391,2328
54335,0.0144366520524299,2329
185722,0.0144346862773683,2330
300360,0.0144309334340689,2331
514791,0.0144309334340689,2332
346200,0.0144307686033044,2333
595918,0.0144174553097473,2334
604524,0.0144145748863534,2335
556546,0.0144125360003149,2336
393641,0.0144071654265058,2337
56391,0.0143945058351091,2338
602436,0.0143836086901211,2339
223318,0.0143786680293224,2340
338994,0.014366652889063,2341
496535,0.0143605150517003,2342
567386,0.0143564428334038,2343
583103,0.0143559766439017,2344
234724,0.0143521237247809,2345
428519,0.0143521237247809,2346
450932,0.0143488022427803,2347
607058,0.0143360698951111,2348
181741,0.0143302761666381,2349
165282,0.0143280429802762,2350
345198,0.014325481198946,2351
485141,0.0143252796161528,2352
58149,0.0143242970866866,2353
242437,0.0143166930349642,2354
506481,0.014315076425543,2355
202856,0.0143108424484872,2356
267015,0.0143108424484872,2357
356126,0.0143108424484872,2358
595240,0.0143108424484872,2359
424535,0.0143039622357716,2360
58398,0.014298610959215,2361
508970,0.0142866240997282,2362
587727,0.0142841906771256,2363
548252,0.0142838219767313,2364
606456,0.0142808447210471,2365
552074,0.0142732010266624,2366
163394,0.0142632102066098,2367
562447,0.0142598564510999,2368
398192,0.0142445307822409,2369
589211,0.0142334943729053,2370
318030,0.0142317200022576,2371
53219,0.0142316217135045,2372
364665,0.0142294386685677,2373
379853,0.0142282798958998,2374
367327,0.0142261629073719,2375
605651,0.01422538296423,2376
482652,0.0142233930158401,2377
48335,0.0142180473110824,2378
437352,0.0142153312365731,2379
104053,0.0142141475670785,2380
594054,0.0142082730531976,2381
471731,0.0142063828710831,2382
555462,0.0142055452799699,2383
157155,0.0141958664493284,2384
214893,0.0141955169782063,2385
592213,0.0141949651816978,2386
576292,0.0141931908110501,2387
74464,0.0141883746621492,2388
333418,0.0141787423643473,2389
451883,0.0141777164391376,2390
48745,0.0141701803218568,2391
556809,0.0141645473991656,2392
505324,0.01415819346237,2393
462994,0.0141507211343782,2394
204812,0.0141455072604813,2395
344751,0.0141369106710363,2396
337408,0.0141362273947391,2397
585535,0.0141233566519866,2398
602286,0.0141203190155883,2399
611742,0.0141083269459337,2400
578336,0.014102739576212,2401
421677,0.0141016839819324,2402
337809,0.0141002913605634,2403
560518,0.0140999841646732,2404
492196,0.0140932349410178,2405
440484,0.0140857152569018,2406
179928,0.0140787747331063,2407
333422,0.0140785664672079,2408
282127,0.0140765849659458,2409
364145,0.0140743406849464,2410
483036,0.014071530701857,2411
618288,0.0140705642505725,2412
455377,0.0140631547907249,2413
250689,0.0140601910067859,2414
322685,0.014053522492923,2415
167367,0.0140529844738235,2416
509074,0.0140527974812605,2417
613550,0.0140511144184726,2418
519835,0.014037296273136,2419
571723,0.0140335169513346,2420
527603,0.0140281282532636,2421
159347,0.0140246255995174,2422
482135,0.0140246255995174,2423
593755,0.0140246255995174,2424
568868,0.0140214352843219,2425
196843,0.0140178263304808,2426
586872,0.0140145331601008,2427
135998,0.0140106149845329,2428
581060,0.0140079270480481,2429
563689,0.014007812861536,2430
313818,0.0140053610039137,2431
528568,0.0139999343572648,2432
362806,0.0139961475016684,2433
497492,0.0139886650210571,2434
366598,0.013986959002143,2435
603068,0.0139843374669722,2436
566929,0.013979491404103,2437
167066,0.0139783883684004,2438
509283,0.01397636810754,2439
574173,0.0139732533445742,2440
226112,0.0139711818826813,2441
488654,0.0139668318127062,2442
462698,0.0139668318127062,2443
211821,0.0139572499457829,2444
363103,0.0139559853597193,2445
511716,0.0139545198531099,2446
609016,0.013948939915127,2447
594965,0.0139436888286852,2448
469987,0.0139294358330049,2449
612971,0.0139286291400683,2450
522701,0.0139226837811144,2451
183456,0.01392004636624,2452
205253,0.0139180299870679,2453
450369,0.0139085710053956,2454
468617,0.0139058391588312,2455
359518,0.0139028648405635,2456
280696,0.0139014997058762,2457
459780,0.0138938598596618,2458
430520,0.013891305158552,2459
553697,0.0138907865452349,2460
455757,0.0138900999488609,2461
444628,0.0138845194496721,2462
220409,0.0138819531489076,2463
603620,0.0138803723076367,2464
20142,0.0138705088346876,2465
172945,0.0138705088346876,2466
474908,0.0138705088346876,2467
580669,0.0138705088346876,2468
608228,0.0138705088346876,2469
117927,0.0138705088346876,2470
506802,0.0138705088346876,2471
49334,0.0138688622880548,2472
114798,0.0138653457009955,2473
342830,0.0138539963241701,2474
132758,0.013838401175348,2475
588750,0.0138340074956489,2476
114819,0.0138260228277342,2477
464785,0.0138259634574776,2478
522017,0.0138257578926036,2479
396292,0.0138219575995244,2480
432879,0.0138191365797443,2481
597470,0.0138183079949871,2482
171550,0.0138162184021533,2483
219565,0.0138107282755858,2484
574977,0.0138093935658757,2485
261645,0.0138063369047373,2486
500607,0.0138026449183563,2487
469345,0.0137941090709258,2488
381795,0.0137877120620928,2489
297725,0.0137741858566689,2490
113567,0.0137714929562082,2491
554088,0.013767764324801,2492
280886,0.0137611049584195,2493
517987,0.0137610048175716,2494
113758,0.0137581320269991,2495
368574,0.0137549212610652,2496
192685,0.013754271371093,2497
231208,0.0137384087505477,2498
468771,0.0137315133730716,2499
74460,0.0137309475420916,2500
367121,0.0137269252300439,2501
465754,0.0137193558537968,2502
344080,0.0137178118097181,2503
429428,0.0137163920698577,2504
475377,0.013702705246702,2505
359404,0.0136985035167971,2506
567028,0.013697127474254,2507
358095,0.0136835289361808,2508
498511,0.0136614174921593,2509
462020,0.0136564577724239,2510
475407,0.0136543354789129,2511
171866,0.0136507497440969,2512
583207,0.0136503420277878,2513
336907,0.0136485179713934,2514
279787,0.0136393336874428,2515
337276,0.0136393336874428,2516
390578,0.0136309273184521,2517
332556,0.0136299363237337,2518
251099,0.0136228211769253,2519
321782,0.0136175004790919,2520
262893,0.0136162161727183,2521
441921,0.013599231876186,2522
228108,0.0135970058435811,2523
337649,0.0135958056567849,2524
558083,0.0135756767628391,2525
557612,0.0135754702335236,2526
401528,0.0135751183687637,2527
497098,0.0135661282241486,2528
430541,0.0135622753050279,2529
578812,0.0135622753050279,2530
370341,0.0135520857668573,2531
443093,0.0135513209271355,2532
241052,0.0135486418989083,2533
405245,0.0135436965040896,2534
145020,0.0135419967833397,2535
359177,0.0135416821166239,2536
256599,0.0135347544541654,2537
405313,0.0135320023690791,2538
555336,0.0135297154251342,2539
263545,0.0135279749274895,2540
376924,0.0135263582623768,2541
500202,0.0135263147265676,2542
164911,0.0135230053590475,2543
202232,0.0135000358423081,2544
235040,0.0134970720583691,2545
437524,0.0134852169226129,2546
581229,0.0134813640034922,2547
185005,0.0134742085822679,2548
493971,0.0134678166427128,2549
523588,0.0134643197341614,2550
452365,0.0134631015124131,2551
559970,0.0134502994872383,2552
477845,0.0134466877314055,2553
472958,0.01344406669799,2554
476435,0.0134439356463192,2555
552100,0.0134431850776593,2556
567857,0.0134402649152312,2557
595948,0.0134300880715269,2558
500568,0.0134265057741063,2559
425911,0.0134246710507155,2560
511595,0.0134237935743112,2561
584985,0.0134199586637233,2562
457505,0.0134101600566244,2563
43827,0.013408158540198,2564
431608,0.0134062112927949,2565
236910,0.0134056510083547,2566
512965,0.0134022785833069,2567
258841,0.0133976505789596,2568
525088,0.013396226919695,2569
305269,0.0133953154764622,2570
570897,0.0133931259661988,2571
288754,0.0133900271561004,2572
384459,0.0133850410254735,2573
480230,0.0133828000419033,2574
608763,0.0133745689888889,2575
102565,0.0133731858897174,2576
501483,0.0133728401149245,2577
553070,0.0133567862852547,2578
604152,0.0133539564576519,2579
494262,0.0133533614682585,2580
163464,0.0133509074180517,2581
497250,0.0133503647533868,2582
592396,0.0133445853747057,2583
133386,0.0133407324555849,2584
508174,0.0133396622002736,2585
237023,0.0133370277256611,2586
436646,0.0133370277256611,2587
519089,0.0133319469531942,2588
579997,0.0133254492097393,2589
618231,0.0133208530324619,2590
471911,0.013320471415381,2591
599023,0.0133141041033439,2592
598141,0.013308190908957,2593
419237,0.0133002768048171,2594
585521,0.0132968759041407,2595
564911,0.0132967161147927,2596
318452,0.0132925709665756,2597
588086,0.0132925709665756,2598
481892,0.0132865775368322,2599
228421,0.0132820159108331,2600
415668,0.0132790583592327,2601
425528,0.0132777520468804,2602
366946,0.0132743720720053,2603
523447,0.0132720220645983,2604
599042,0.0132659237935183,2605
82325,0.013265768050953,2606
321350,0.0132641176971444,2607
567003,0.0132621531840434,2608
201174,0.0132616290622521,2609
548449,0.0132558324492326,2610
460300,0.0132463359371266,2611
365238,0.0132444094775663,2612
111500,0.0132409254549571,2613
412141,0.0132401885830239,2614
443668,0.0132400311603836,2615
601020,0.013238523073354,2616
373574,0.0132354906833053,2617
566027,0.0132340972528607,2618
577533,0.0132321838688177,2619
614338,0.0132293830929954,2620
468781,0.0132177790071729,2621
121231,0.0132155125841607,2622
584258,0.0132155125841607,2623
546494,0.0132126047206733,2624
214852,0.0132100084139882,2625
281470,0.0131998155062613,2626
179867,0.0131946514751091,2627
608631,0.0131909388480362,2628
316546,0.0131885421503154,2629
581014,0.0131879917332982,2630
586490,0.0131812644141985,2631
266578,0.0131810390972908,2632
491228,0.0131807292865428,2633
537083,0.0131769833929532,2634
337661,0.013175571328354,2635
553418,0.0131744976386818,2636
535145,0.0131665186743536,2637
579980,0.0131664754317148,2638
585766,0.013164529512967,2639
103764,0.0131549667122632,2640
292005,0.0131439583719182,2641
426760,0.0131423071208665,2642
320474,0.0131402462571507,2643
42407,0.0131391072388848,2644
35569,0.0131358855889986,2645
337480,0.0131276933240924,2646
160245,0.0131242255792666,2647
24018,0.0131230425252628,2648
437129,0.0131225892406603,2649
548602,0.0131194217097035,2650
573747,0.0131184671838069,2651
428709,0.0131125345640244,2652
207021,0.0131076308487798,2653
343834,0.0131076308487798,2654
220381,0.0131025520008479,2655
444211,0.0130964849041805,2656
613830,0.0130937767353456,2657
47901,0.0130885588649851,2658
569904,0.0130845133340553,2659
577208,0.0130836726971562,2660
446358,0.0130806604149345,2661
369717,0.0130796464888501,2662
228462,0.0130779083298483,2663
440450,0.0130764087550331,2664
431082,0.0130750674678238,2665
444496,0.013068137276345,2666
470980,0.0130640839024383,2667
534428,0.0130617559052299,2668
539997,0.0130613958193308,2669
438919,0.0130596444924577,2670
290325,0.0130545965502942,2671
247907,0.0130472684492214,2672
466991,0.0130442888584347,2673
286691,0.0130389788353556,2674
249394,0.0130344253854856,2675
461733,0.0130334953705254,2676
330971,0.013031259125218,2677
264400,0.0130303986504646,2678
610223,0.0130287941960014,2679
598344,0.0130282427943383,2680
456655,0.0130262169925762,2681
238525,0.0130256518708612,2682
499724,0.0130250338951288,2683
440421,0.0130235232372237,2684
574564,0.0130198447307737,2685
451826,0.013015182743837,2686
165675,0.0130138491578407,2687
583090,0.0130070466953097,2688
110681,0.0130036020325196,2689
86024,0.0130036020325196,2690
201585,0.0130036020325196,2691
378417,0.0130036020325196,2692
552463,0.0130036020325196,2693
417196,0.0129971805006517,2694
157204,0.0129766315986744,2695
265806,0.0129755808025505,2696
323832,0.0129724823011597,2697
431719,0.0129702036130056,2698
452816,0.0129670657305125,2699
506356,0.0129598188606929,2700
238249,0.0129598188606929,2701
574160,0.01295377980251,2702
331014,0.0129492586210404,2703
389899,0.012948921715705,2704
350456,0.0129488730677363,2705
310419,0.0129458082457084,2706
565355,0.0129432954723688,2707
366589,0.0129411847427635,2708
539025,0.01293574563907,2709
436664,0.0129280601051522,2710
547745,0.0129261996394689,2711
421501,0.0129215538040303,2712
489346,0.0129212029701353,2713
500875,0.012918611169562,2714
516567,0.0129169113523028,2715
316594,0.0129072790545009,2716
362930,0.0129035016828139,2717
142131,0.0129023478440222,2718
548975,0.012882580855009,2719
526053,0.0128817597200648,2720
570572,0.0128732827093179,2721
611655,0.0128722525170396,2722
581001,0.012870278187878,2723
492204,0.0128687498632935,2724
179723,0.012864788918403,2725
413121,0.0128565827502806,2726
511159,0.0128553484054822,2727
201799,0.0128551872125518,2728
508483,0.0128533381868105,2729
182715,0.0128515533646486,2730
47902,0.012850035684707,2731
310055,0.0128461441754633,2732
617518,0.0128459177499853,2733
535219,0.0128430637358218,2734
596882,0.0128430637358218,2735
595789,0.0128430637358218,2736
202201,0.0128430637358218,2737
488102,0.0128430637358218,2738
553553,0.0128404951230747,2739
444054,0.0128367326480647,2740
347093,0.012833184456025,2741
397044,0.0128254773375313,2742
609004,0.012821977951672,2743
575192,0.0128197127108476,2744
432452,0.0128173776083502,2745
594455,0.0128160257069043,2746
362955,0.0128132678279547,2747
470940,0.0128119687858554,2748
489393,0.012809275272839,2749
465525,0.0128078737411857,2750
500497,0.0128035466166347,2751
68853,0.0128010478192618,2752
357318,0.012797195651051,2753
500186,0.012797195651051,2754
342175,0.0127950129628792,2755
507366,0.0127934428077516,2756
554151,0.0127910941290769,2757
356446,0.0127758265197931,2758
455135,0.012771932921285,2759
612293,0.0127696748001886,2760
481975,0.0127675163020817,2761
506837,0.0127634367406597,2762
379476,0.0127616199170093,2763
607616,0.0127515746758745,2764
378915,0.0127464968228986,2765
241030,0.0127415351372949,2766
487072,0.0127413071539149,2767
522304,0.012741001158523,2768
424596,0.0127396770727485,2769
557673,0.0127380360146044,2770
312973,0.0127351820004409,2771
622839,0.0127251816314885,2772
354673,0.0127235244502807,2773
611360,0.0127202715166891,2774
324821,0.0127177998813026,2775
482073,0.0127146330984636,2776
566783,0.0127146330984636,2777
558946,0.0127146330984636,2778
146710,0.0127146330984636,2779
191483,0.0127108183270569,2780
528936,0.0127079901344623,2781
126635,0.0127066864527771,2782
498900,0.0127017220820096,2783
456174,0.0126992214219806,2784
426371,0.0126985792687938,2785
481641,0.0126964589516676,2786
514373,0.0126932071092068,2787
161570,0.012688946970992,2788
200564,0.0126845416984704,2789
189007,0.0126830517941952,2790
391424,0.0126786673413486,2791
159735,0.0126784697347864,2792
441007,0.0126784214525919,2793
140336,0.0126741774476958,2794
39376,0.0126738871592689,2795
550885,0.01266322753397,2796
407533,0.0126595913967387,2797
496541,0.0126593780568095,2798
438839,0.012658703627356,2799
273102,0.0126500034874059,2800
508463,0.0126494492864536,2801
491925,0.0126461146914194,2802
133118,0.0126400604703201,2803
450302,0.0126347555069359,2804
610891,0.0126343301525786,2805
173547,0.0126326032075058,2806
503903,0.0126320705458762,2807
524170,0.0126320705458762,2808
471523,0.0126246336136584,2809
355021,0.012618310120445,2810
611698,0.012618310120445,2811
500452,0.0126095534860796,2812
271962,0.01260528358437,2813
589818,0.0126044216910562,2814
375941,0.0125978236272172,2815
541994,0.012596779101829,2816
594466,0.0125786477177314,2817
494816,0.0125759280101167,2818
177993,0.0125749118556234,2819
401684,0.012573331658571,2820
568199,0.0125701486314356,2821
421829,0.0125693036930319,2822
479345,0.0125690783761243,2823
580115,0.0125690783761243,2824
578893,0.0125669378655017,2825
422765,0.012564389190082,2826
185934,0.012558010369978,2827
358288,0.0125549268875853,2828
506095,0.0125526248125431,2829
397512,0.0125519542911432,2830
351471,0.0125512066486769,2831
379581,0.0125503899043966,2832
416995,0.0125501030387128,2833
212557,0.0125476732698979,2834
355096,0.0125475031630935,2835
528701,0.0125465057186492,2836
477180,0.012546067886931,2837
173566,0.0125443878349888,2838
109741,0.0125437645113696,2839
517582,0.0125410036960265,2840
541325,0.0125357475678575,2841
307568,0.0125303630535583,2842
51222,0.0125242535654385,2843
319892,0.0125236507517185,2844
470592,0.0125219871424263,2845
615941,0.0125219871424263,2846
591208,0.0125219871424263,2847
228791,0.0125154089878299,2848
594232,0.0125150240355816,2849
295880,0.012514981834934,2850
581178,0.0125092468232004,2851
481004,0.0125087922139306,2852
174871,0.0125060116241208,2853
615614,0.0125027225468226,2854
494482,0.0125007098278789,2855
541682,0.012494874236194,2856
333636,0.0124932951915271,2857
173662,0.012492228824014,2858
263253,0.0124898794830867,2859
453440,0.0124898794830867,2860
440438,0.0124886097664336,2861
622688,0.012478624832475,2862
565804,0.0124694473362343,2863
492762,0.0124683545082655,2864
525033,0.0124643919596935,2865
551160,0.0124633557645019,2866
379480,0.0124614412705288,2867
116555,0.0124577718237472,2868
521769,0.012457171680582,2869
610879,0.0124553420549323,2870
294246,0.012452164840136,2871
537666,0.0124478925439504,2872
183046,0.0124451027066985,2873
566192,0.0124429009078425,2874
360209,0.0124401126111104,2875
520802,0.0124376082136819,2876
587947,0.0124339204196664,2877
532880,0.0124338275640046,2878
213814,0.0124323071284089,2879
440472,0.0124285064817918,2880
441526,0.0124274590025074,2881
489902,0.0124141604566668,2882
310700,0.0124141054070454,2883
213548,0.0124121650880637,2884
515574,0.01241139409359,2885
520310,0.0124077056430821,2886
362626,0.0124063995688039,2887
568169,0.0124013299383819,2888
361416,0.0124010234025889,2889
401984,0.0124003299016959,2890
457984,0.0124001994690694,2891
462341,0.0123943119794055,2892
253053,0.0123935565050681,2893
396894,0.0123897035859473,2894
249551,0.0123884701431925,2895
510105,0.0123861738328555,2896
599320,0.0123798277127987,2897
130104,0.0123764779628662,2898
184891,0.0123760432363374,2899
343898,0.0123721513988417,2900
400319,0.0123713348552799,2901
580932,0.0123678703775964,2902
118030,0.0123641656476726,2903
317280,0.0123601645393549,2904
291883,0.012357268385385,2905
541240,0.0123519105870963,2906
479627,0.0123471238900232,2907
607983,0.0123456211263358,2908
535781,0.0123398434981858,2909
384707,0.012338041326339,2910
346157,0.0123331116271187,2911
507023,0.012329341186389,2912
555340,0.012329341186389,2913
353437,0.012329341186389,2914
368381,0.012329341186389,2915
582967,0.012329341186389,2916
587593,0.012329341186389,2917
574383,0.012329341186389,2918
604181,0.012329341186389,2919
434780,0.0123262342421251,2920
621053,0.0123254882672682,2921
550783,0.0123223358788967,2922
500144,0.0123173008141366,2923
620668,0.0123170118452026,2924
603362,0.0123165502920638,2925
476389,0.0123131183690385,2926
249299,0.0123114417983477,2927
378251,0.0123079360801626,2928
346282,0.0123067944744972,2929
518835,0.0123056009776652,2930
507143,0.0123025382707664,2931
167741,0.0123007840297929,2932
581168,0.0122954760551698,2933
488915,0.0122918822504928,2934
506307,0.0122830561190293,2935
119918,0.012282389334778,2936
575293,0.0122821118552314,2937
475919,0.0122820057632391,2938
201475,0.0122811796973796,2939
446640,0.012280904488871,2940
572248,0.0122761974743787,2941
443930,0.012267694480457,2942
495815,0.0122649499353299,2943
481333,0.0122644499169869,2944
601923,0.0122611741557911,2945
489638,0.012252282803974,2946
90118,0.0122503069480147,2947
458694,0.0122482970255733,2948
564739,0.012247405691163,2949
538929,0.0122374638842789,2950
594052,0.0122369344197969,2951
327154,0.0122330182083703,2952
310767,0.0122296564048886,2953
460243,0.0122244303765951,2954
254215,0.0122188232431886,2955
115387,0.0122113621457261,2956
260261,0.0122038105956808,2957
499286,0.0122032456515282,2958
363936,0.0122011378598933,2959
274162,0.0122009105490307,2960
595890,0.0122009105490307,2961
331153,0.0121835550574959,2962
579291,0.01218279853607,2963
542310,0.0121757570831887,2964
388623,0.0121752244215591,2965
556481,0.0121688028896912,2966
480142,0.0121671130128838,2967
573504,0.0121639687027794,2968
442902,0.0121623813578233,2969
394879,0.0121607759748563,2970
371762,0.0121604461016439,2971
76299,0.0121598127450761,2972
287947,0.0121570386433092,2973
447542,0.0121557591530845,2974
425671,0.0121550532567505,2975
433201,0.0121515141500468,2976
292890,0.0121373200280469,2977
262887,0.0121366952303516,2978
452128,0.0121366952303516,2979
606834,0.0121366952303516,2980
583355,0.0121366952303516,2981
554863,0.0121311910601791,2982
358241,0.0121302736984837,2983
357451,0.012129405923907,2984
328956,0.0121274482244618,2985
240301,0.0121272208390711,2986
91626,0.0121266940360382,2987
296328,0.0121225991847879,2988
568676,0.0121219578147148,2989
241256,0.0121142945377892,2990
428029,0.0121127720022463,2991
172152,0.01211100910288,2992
338454,0.0121091743794892,2993
608662,0.0121091743794892,2994
399324,0.0121064222944029,2995
432426,0.0120998516912595,2996
317377,0.0120961604100128,2997
524477,0.0120923380942556,2998
348415,0.0120913849014917,2999
561279,0.0120862403371038,3000
244501,0.0120801824010056,3001
442374,0.0120760117541999,3002
450551,0.0120724799116725,3003
492893,0.0120724799116725,3004
425672,0.0120645459726851,3005
459344,0.0120620530853514,3006
555274,0.0120541326777642,3007
524199,0.0120497293416262,3008
95925,0.0120488992044854,3009
